ticker,company_name,sector,year,observation_status,analysis_status,model_name,prompt_version,input_text_sha256,prompt_sha256,response_sha256,input_excerpt,llm_response,annotation_quality_flag
SCHW,Charles Schwab,Financials,2018,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,0fd633062ec4b3fae66ca2f6792f8371de49f66e2a301757b29e4108152e90b6,b07acfea48f2a38753492a062ab840313d21c88d794378f5e91cc5fcf0d333b4,a3017c3cfad02c908fd3b733c9f94e7795e914502d550c3d1a43691af1c23d7f,"About Schwab Young adults have big financial goals, but lack key knowledge Learn more from Schwab’s Financial Literacy Survey of Young Adults There’s no more fulfilling work than helping others achieve their dreams. Schwab is for those people. Amy Reback, a regional market executive, came to Schwab to be a part of something bigger. Listen to her story. Schwab officially opened its new, 469,000-square-foot, 50-acre Austin campus at Gracy Farms. Click here for details, photos, and a 360-degree tour. Schwab offers a better, more modern way to build and manage wealth. Learn more about how Schwab champions investors and those who serve them. Financial Literacy Survey Great Workplace Gracy Farms Campus The Schwab Way July 2018 Monthly Activity Schwab released its July 2018 monthly activity report. View release and table | View table only Current Stock Activity Last Price 50.53 Change +.42 Volume 3,485,115 % Change +.84 Investor Relations Recent News August 14, 2018 Schwab Reports Monthly Activity Highlights August 13, 2018 Despite Good Intentions, Millennials and Gen Z Are Demonstrating Unrealistic Expectations About Their Financial Futures News Room Introducing Schwab’s Alexa Skill Schwab is adding digital voice and listening to the ways it addresses investors’ needs. Watch chuck interact with alexa Learn more Schwab continues to earn high praise for its heritage of innovation, modern wealth management capabilities, and customer service. Charles Schwab was selected as one of FORTUNE’s Top 50 World’s Most Admired Companies. In 2018, Schwab ranked #1 for innovation, use of corporate assets, and social responsibility in the Securities and Asset Management category of the list, where we ranked #2 overall. Charles Schwab was awarded ""Highest in Investor Satisfaction with Full Ser","Themes: Financial Literacy, Innovation, Customer Service, Workplace Culture, Corporate Innovation  
Tone: Positive, encouraging, informative  
Analyst note: The excerpt emphasizes Schwab's commitment to financial education and innovation while highlighting its strong corporate culture and recognition.",candidate_interpretive_signal
SCHW,Charles Schwab,Financials,2019,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,932f56663a3b8fb841f0e5408e93324cc246f27370e96266ac1774302cb3a237,59817e9b1ed934f101a9c717655dc51063bcb5c4fb271f5fdfc526e38c644e50,ce77c3d018d2da1a5434625992fc03e77f96375084f36272e0c1fe334cc24369,"Schwab offers a better, more modern way to build and manage wealth. Home page triptych Description of the triptych What we do Charles Schwab exists to help people achieve better financial outcomes for themselves and their families. Learn more about what we do Careers@Schwab People think that financial services is just about stocks and bonds. Here at Schwab, we believe it is about helping improve people's lives. Career opportunities at Schwab Citizenship We're investing our resources where we can make the most difference in areas that align with our business. Corporate Citizenship at Schwab Recent news June 17, 2019 Charles Schwab Recognized as One of the 50 Most Community-Minded Companies in the United States for the Third Year in a Row > June 14, 2019 Schwab Reports Monthly Activity Highlights > June 11, 2019 401(k) Participants Believe $1.7 Million is the Magic Number for Retirement, but Their Investing Behavior May Leave Them Short > May 28, 2019 Charles Schwab Celebrates Successful First Year as Title Sponsor of the 2019 Charles Schwab Challenge > A little about us $3.53T total client assets* 20,000 total employees** $400B all proprietary mutual funds and ETFs See more about who we are Footnotes * As of May 31, 2019. Updated on a monthly basis. ** As of March 31, 2019. Updated on a quarterly basis. Last Price $41.40 Change + 2.1 Volume 1,398,922 % Volume Change + .51 2019 accolades Schwab continues to earn high praise for its heritage of innovation, modern wealth management capabilities, and customer service. Schwab scored ""Highest in Investor Satisfaction with DIY Self-Directed Services"" in the 2019 Self-Directed Investor Satisfaction Study. Schwab also achieved the highest score in interaction; account information; commissions and fees; product offerings; and info","Themes: Corporate Citizenship, Financial Services, Innovation, Customer Service, Community-Minded  
Tone: Positive, emphasizing innovation and community impact  
Analyst note: The excerpt highlights Schwab's focus on customer-centric services and community engagement while acknowledging the challenges in retirement investing.",candidate_interpretive_signal
SCHW,Charles Schwab,Financials,2020,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,491e89d340f29ec8e70a235c740b886c2339958addaa5ea12a850dd3a8c544c4,d317b3a0096ac8f5568dcd41d83c72e08e7f79cb6e3940f06893712c32e0704e,cb740c76218a0e58894506c9e068cb8e6d94bbb0f9af2fe1361d1add7da3c4a6,"2020 Charles Schwab Congratulates Daniel Berger as Champion of the 2020 Charles Schwab Challenge Read more > June 12, 2020 Schwab Reports Monthly Activity Highlights Read more > A little about Schwab $4.0T total client assets* 20,200 total employees** $439.3B all proprietary mutual funds and ETFs** See more about who we are Footnotes * As of May 31, 2020. Updated on a monthly basis. ** As of March 31, 2020. Updated on a quarterly basis. Last Price $41.40 Change + 2.1 Volume 1,398,922 % Volume Change + .51 Industry Recognition Schwab continues to earn high praise for its heritage of innovation, modern wealth management capabilities, and customer service. Charles Schwab scored ""Highest in Investor Satisfaction with DIY Self-Directed Services"" two years in a row. Schwab also achieved the highest score in Firm interaction; Account information; Commissions and fees; Product offerings; and Information resources. Charles Schwab scored “Highest in Customer Satisfaction with Wealth Management Mobile Apps” in the J.D. Power 2019 U.S. Wealth Management Mobile App Satisfaction Study. Schwab also scored highest in 'range of services'; and 'speed of screens loading'. In 2020, Charles Schwab was selected as one of the FORTUNE Top 50 ‘World's Most Admired Companies®’. Schwab ranked #2 overall in the Securities and Asset Management category of the list, with a #1 ranking for innovation in Key Attributes of Reputation. Schwab ranked #2 overall in the 2020 Investor’s Business Daily “Best Online Brokers” Survey. Schwab ranked #1 in the following categories: Website Security and Broad Choice of Investments . Schwab ranked #3 in ""Best in Class"" Overall in 2020 by StockBrokers.com. Schwab also ranked ""Best in Class"" in the following categories: Brokers for IRA Accounts, Discount Stock Brokers","Themes: Innovation, Customer Service, Wealth Management, Industry Recognition  
Tone: Positive, professional, emphasizing achievements and reputation  
Analyst note: The excerpt highlights Charles Schwab's strengths in innovation and customer satisfaction, while noting their industry recognition.",candidate_interpretive_signal
SCHW,Charles Schwab,Financials,2021,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,7746ad3614a551d14eb8293932575e1ae2d6393000d6a99f8eb1d26b112489e2,68057638204023978796aadbacf89941cc0edfee11dfece865727e42cb4c4674,524f45197c981b4b8dc3a45d5ec5a9229b10229f2560c280cf2b5a9f758bba8f,"1(k) Survey Shows Sharp Increase in Confidence and Demand for Financial Advice Read more > June 23, 2021 Schwab Advisor Services Announces Digital Account Onboarding Read more > June 16, 2021 Charles Schwab Recognized as One of the 50 Most Community-Minded Companies in the United States Read more > June 14, 2021 Schwab Reports Monthly Activity Highlights Read more > A little about Schwab $7.4T total client assets 8.4M daily average trades 32.1M brokerage accounts See more about who we are Footnotes Total client assets and brokerage accounts based on combined data for Schwab and TD Ameritrade as of May 31, 2021, using company reports; all other combined data as of March 31, 2021, calculated using Schwab’s methodology. Last Price $41.40 Change + 2.1 Volume 1,398,922 % Volume Change + .51 Industry Recognition Schwab continues to earn high praise for its heritage of innovation, modern wealth management capabilities, and customer service. Schwab ranked #3 in ""Best in Class"" Overall in 2021 by StockBrokers.com. Schwab was also honored with the #1 Innovation Award and #1 for IRAs for the second year in a row, and for the first time received the #1 Phone Support Award. Schwab also ranked #1 in Research . In 2021, Charles Schwab was selected as one of the FORTUNE Top 50 ‘World's Most Admired Companies®’. Schwab ranked #2 overall in the Securities and Asset Management category of the list for the second year in a row. Schwab earned the highest ranking in Investor’s Business Daily’ s ""Most Trusted Financial Companies"" study, with a trust rating of 92.3. Schwab also ranked No. 1 for fair pricing and fees, customer service, and customer treatment within the online broker category. Schwab ranked No. 2 in the wealth management category, with a trust rating of 89.2. Home page triptych ","Themes: Innovation, Customer Service, Financial Advice, Community-Minded, Trust, Financial Management  
Tone: Positive, emphasizing achievements and recognition  
Analyst note: The excerpt highlights Schwab's strengths in innovation, customer service, and financial management while noting its community recognition and trust metrics.",candidate_interpretive_signal
SCHW,Charles Schwab,Financials,2022,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,99a9882237cb469934701a2ca777abcb79192ee60abd5826b8b3201ff3a4ae54,072c1e9791bc307a74b3e3c7381bbb79174105a3361935271d6850c4386308a4,aedaa2b3fa0fcf540287c373afaa3ed0a17991112cbefb4b393a1d0035201b2f,"is and Review Read more > June 21, 2022 Schwab Asset Management Reduces Fees on 10 Funds Read more > Viewpoints Is Crypto the NBA’s real MVP? A look at the power sports marketing may have on investor trends and demographics. Read article > Community The passion behind the service We’re shining a spotlight on Schwab's Community Ambassadors—the lead coordinators of local volunteer activities in the community. Read article > A Little About Schwab $7.30T total client assets 6.47M daily average trades 33.8M brokerage accounts Footnotes Total client assets and brokerage accounts based on combined data for Schwab and TD Ameritrade as of May 31, 2022, using company reports. Last Price $41.40 Change + 2.1 Volume 1,398,922 % Volume Change + .51 Industry Recognition Schwab continues to earn high praise for its heritage of innovation, modern wealth management capabilities, and customer service. See more awards > FORTUNE World's Most Admired Companies 2022 In 2022, Charles Schwab was selected as one of the FORTUNE Top 50 ‘World's Most Admired Companies®’. Schwab ranked #2 overall in the Securities and Asset Management category of the list for the third year in a row. Investor’s Business Daily ""Best Online Brokers"" Survey 2022 Schwab ranked #2 overall in the 2022 Investor’s Business Daily “Best Online Brokers” Survey. Schwab ranked #1 in the following category: Customer Service. Stockbrokers.com Award 2022 Schwab ranked #4 in ""Best in Class"" Overall in 2022 by StockBrokers.com. Schwab was also honored with the #1 spot for IRAs for the third year in a row, and also scored highest in Broker Podcast for the first time. Deck What We Do Charles Schwab exists to help people achieve better financial outcomes for themselves and their families. Learn more > Careers@Schwab People think that fi","Themes: Fees, Community Ambassadors, Investor Trends, Industry Recognition, Customer Service  
Tone: Professional, positive, emphasizing innovation and customer focus  
Analyst note: The excerpt highlights Schwab's commitment to customer service and community engagement while noting their financial success and industry recognition.",candidate_interpretive_signal
SCHW,Charles Schwab,Financials,2023,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,70b7b8503e33cecfe98480fcd202717c6421a8188b3c9b522fe2db0d69a9089d,122db3db83811c5f5b71e8b5382eb225f95ade9fc5be2df287c71e9de6ed847e,9ee180b6bee094c9e2e991fdc366fc4497d70d84e28c0d0aa7400e82fa4b1e9c,"About Schwab $7.65T total client assets 5.25M daily average trades 34.3M brokerage accounts Last Price $41.40 Change + 2.1 Volume 1,398,922 % Volume Change + .51 Industry Recognition Schwab continues to earn high praise for its heritage of innovation, modern wealth management capabilities, and customer service. See more awards > Fortune® World's Most Admired Companies™ 2023 Charles Schwab was selected as one of the Fortune ® Top 50 World's Most Admired Companies™ for the sixth consecutive year. Schwab ranked #2 overall in the Securities and Asset Management category, with a top rank for innovation, use of corporate assets, quality of management and quality of products/services. Investor’s Business Daily ""Best Online Brokers"" Survey 2023 Schwab ranked #1 overall in the 2023 Investor’s Business Daily “Best Online Brokers” Survey. Schwab ranked #1 in seven of 18 performance categories and is the only broker to stand among the top three in overall customer experience for the past 11 years. Third-party accolade award was given on January 30, 2023 and is for a 15-month timeframe. The criteria, evaluation, and ranking were determined by Investor’s Business Daily. https://www.investors.com/ibd-videos/videos/best-online-brokers-2023 Schwab paid a licensing fee to York Graphic Services, LLC. for use of the award and logos. Deck What We Do Charles Schwab exists to help people achieve better financial outcomes for themselves and their families. Learn more > Careers@Schwab People think that financial services is just about stocks and bonds. Here at Schwab, we believe it is about helping improve people's lives. Learn more > Citizenship We're investing our resources where we can make the most difference in areas that align with our business. Learn more > 0323-3USV, 0322-2042, 0222-2MT","Themes: Innovation, Customer Service, Wealth Management, Industry Recognition, Financial Services  
Tone: Positive, professional, emphasizing achievements and recognition  
Analyst note: The excerpt highlights Schwab's strong performance in innovation and customer service, with specific awards and rankings mentioned.",candidate_interpretive_signal
SCHW,Charles Schwab,Financials,2024,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,8e8a1d3f630b60bb196051bd2b0fe402307a5bd8c1691362ddb423b690e1a7f6,5ff73b584bd4db9340fe70bc00a15f697c8156beaa841b356f9ead67e4e83243,ab94a8f9a6a40b7c4abaa17aea0e41eaae5a5c941fba937ebe899355cf123fba,"We are champions of investors and those who serve them. Investing is an act of optimism and can be transformative when investors actively engage. Watch our story unfold An Unwavering Vision Since our founding, we have championed Main Street investors by giving them the tools, resources, and investment advice needed to secure their financial futures. Our goal is to be the most trusted leader in investment services—not only by championing every client's goals with passion and integrity, but also through our investments in the success of our employees and the communities where we operate. Learn more Get the latest company news and learn more from our experts. Go to the Press Room 0524-4KKV, 0923-3G8Y, 1023-3UVZ This contains forward-looking statements, which reflect management’s expectations as of the date hereof. Achievement of these expectations and objectives is subject to risks and uncertainties that could cause actual results to differ materially. Important factors that may cause such differences are described in the company’s most recent reports on Form 10-K and Form 10-Q, which have been filed with the Securities and Exchange Commission and are available on the company’s website ( https://www.aboutschwab.com/financial-reports ) and on the Securities and Exchange Commission’s website ( https://www.sec.gov ). The company makes no commitment to update any forward-looking statements. The information here is for general informational purposes only and should not be considered an individualized recommendation or personalized investment advice. ​Past performance is no guarantee of future results. Investing involves risk, including loss of principal. Diversification strategies do not ensure a profit and do not protect against losses in declining markets. Investors should co","Themes: Investor empowerment, trust, community impact, transparency, risk awareness  
Tone: Positive, authoritative, informative, and cautionary  
Analyst note: The company emphasizes trust and transparency while acknowledging investment risks.",candidate_interpretive_signal
SLB,SLB (Schlumberger),Energy,2016,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,1f5b04d339f3040a1a6f9240df2dcdafc4d14aa578aa9998267c4cf0175d4481,36bb45bc5da1c02796a5516f672e22bc671d41f3ccd9f26157fa794db2e01f75,91de8e3c94e67fca0ceec7d78b8fffa98c14c17ae07e5c26850eb3ef3e944d2c,"Schlumberger Schlumberger is the world's leading provider of technology for reservoir characterization, drilling, production, and processing to the oil and gas industry. Working in more than 85 countries and employing approximately 100,000 people who represent over 140 nationalities, Schlumberger supplies the industry's most comprehensive range of products and services, from exploration through production and integrated pore-to-pipeline solutions for hydrocarbon recovery that optimize reservoir performance Corporate Profile Discover more about who we are Backgrounder Executive Management Driven to create value for our customers, our shareholders and our employees Guiding Principles The values, integrity and standards that touch every part of our business Corporate Governance | Workforce Diversity Global Stewardship Sustainable development at Schlumberger is rooted in a long standing culture of environmental and social stewardship in the countries where we operate. Read more about what we are doing around the world in our 2014 Global Stewardship report. Education | Conflict Minerals | Political Contributions Code of Conduct The Schlumberger Blue Print in Action—Our Code of Conduct applies to all Schlumberger directors, officers, and employees of the company. It is designed to help each employee handle business situations professionally and fairly. Schlumberger Foundation Supporting education, strengthening university faculties and mitigating obstacles faced by women scientists. Research & Engineering Worldwide R&E teams engineer superior technologies and solutions that impact customer business Research Centers | Technology & Product Centers History More than 80 years of pioneering technology and innovation, service and global expertise. At a glance $35.5 billion revenue ","Themes: Corporate Social Responsibility, Environmental Stewardship, Diversity, Sustainability, Innovation  
Tone: Professional, formal, emphasizing values and long-term commitment  
Analyst note: The company highlights its global impact and commitment to ethical practices, but does not provide specific metrics on sustainability efforts.",candidate_interpretive_signal
SLB,SLB (Schlumberger),Energy,2017,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,abd115dd09ee059c61c56acc161c4bbc0c7e842869e34ff057a18ca0f8c1d83c,ada50d2d9ae811e1a698c25eb70db962b603bb10e60eb0ceecda2ea410042204,697f62b696ddd4095189abd978c9efc0905efaf193de630f2e6fc6c582472534,"Schlumberger Schlumberger is the world's leading provider of technology for reservoir characterization, drilling, production, and processing to the oil and gas industry. Working in more than 85 countries and employing approximately 100,000 people who represent over 140 nationalities, Schlumberger supplies the industry's most comprehensive range of products and services, from exploration through production and integrated pore-to-pipeline solutions for hydrocarbon recovery that optimize reservoir performance Corporate Profile Discover more about who we are Backgrounder Guiding Principles The values, integrity and standards that touch every part of our business Corporate Governance | Workforce Diversity Global Stewardship Our approach to sustainability is rooted in a long-standing culture of global social and environmental stewardship. For 90 years, Schlumberger technological innovations have provided value for oil and gas operators by helping them increase production and recovery from nonrenewable resources—efficiently and with lower environmental impact. We strive to be a unifying voice for social and environmental stewardship in the communities where we and our customers live and work. Accountability Schlumberger has adopted progressive accountability guidelines as a fair and consistent system for assessing the actions of individuals. Conflict Minerals | Political Contributions Code of Conduct The Schlumberger Blue Print in Action—Our Code of Conduct applies to all Schlumberger directors, officers, and employees of the company. It is designed to help each employee handle business situations professionally and fairly. Schlumberger Foundation Supporting education, strengthening university faculties and mitigating obstacles faced by women scientists. Research & Engineering","Themes: Corporate Social Responsibility, Sustainability, Global Stewardship, Diversity, Accountability  
Tone: Formal, professional, emphasizing values and ethical standards  
Analyst note: The excerpt highlights Schlumberger's commitment to sustainability and social responsibility while acknowledging the importance of diversity and accountability in their operations.",candidate_interpretive_signal
SLB,SLB (Schlumberger),Energy,2018,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,1074f319d998d9221ab83860505349332af9433b19f95d71871506e5d6764548,dd5a474a38fb7b85d36e673829f576a0a2c915384c427e9234cef45665d047f3,697f62b696ddd4095189abd978c9efc0905efaf193de630f2e6fc6c582472534,"Schlumberger Schlumberger is the world's leading provider of technology for reservoir characterization, drilling, production, and processing to the oil and gas industry. Working in more than 85 countries and employing approximately 100,000 people who represent over 140 nationalities, Schlumberger supplies the industry's most comprehensive range of products and services, from exploration through production and integrated pore-to-pipeline solutions for hydrocarbon recovery that optimize reservoir performance Corporate Profile Discover more about who we are Backgrounder Guiding Principles The values, integrity and standards that touch every part of our business Corporate Governance | Workforce Diversity Global Stewardship Our approach to sustainability is rooted in a long-standing culture of global social and environmental stewardship. For 90 years, Schlumberger technological innovations have provided value for oil and gas operators by helping them increase production and recovery from nonrenewable resources—efficiently and with lower environmental impact. We strive to be a unifying voice for social and environmental stewardship in the communities where we and our customers live and work. Accountability Schlumberger has adopted progressive accountability guidelines as a fair and consistent system for assessing the actions of individuals. Conflict Minerals | Political Contributions Code of Conduct The Schlumberger Blue Print in Action—Our Code of Conduct applies to all Schlumberger directors, officers, and employees of the company. It is designed to help each employee handle business situations professionally and fairly. Schlumberger Foundation Supporting education, strengthening university faculties and mitigating obstacles faced by women scientists. Research & Engineering","Themes: Corporate Social Responsibility, Sustainability, Global Stewardship, Diversity, Accountability  
Tone: Formal, professional, emphasizing values and ethical standards  
Analyst note: The excerpt highlights Schlumberger's commitment to sustainability and social responsibility while acknowledging the importance of diversity and accountability in their operations.",candidate_interpretive_signal
SLB,SLB (Schlumberger),Energy,2019,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,abd115dd09ee059c61c56acc161c4bbc0c7e842869e34ff057a18ca0f8c1d83c,21cac95df2bd63809a0b69f7eaa0d2280fc7fd673613a43ddf154eb5ba0166a8,697f62b696ddd4095189abd978c9efc0905efaf193de630f2e6fc6c582472534,"Schlumberger Schlumberger is the world's leading provider of technology for reservoir characterization, drilling, production, and processing to the oil and gas industry. Working in more than 85 countries and employing approximately 100,000 people who represent over 140 nationalities, Schlumberger supplies the industry's most comprehensive range of products and services, from exploration through production and integrated pore-to-pipeline solutions for hydrocarbon recovery that optimize reservoir performance Corporate Profile Discover more about who we are Backgrounder Guiding Principles The values, integrity and standards that touch every part of our business Corporate Governance | Workforce Diversity Global Stewardship Our approach to sustainability is rooted in a long-standing culture of global social and environmental stewardship. For 90 years, Schlumberger technological innovations have provided value for oil and gas operators by helping them increase production and recovery from nonrenewable resources—efficiently and with lower environmental impact. We strive to be a unifying voice for social and environmental stewardship in the communities where we and our customers live and work. Accountability Schlumberger has adopted progressive accountability guidelines as a fair and consistent system for assessing the actions of individuals. Conflict Minerals | Political Contributions Code of Conduct The Schlumberger Blue Print in Action—Our Code of Conduct applies to all Schlumberger directors, officers, and employees of the company. It is designed to help each employee handle business situations professionally and fairly. Schlumberger Foundation Supporting education, strengthening university faculties and mitigating obstacles faced by women scientists. Research & Engineering","Themes: Corporate Social Responsibility, Sustainability, Global Stewardship, Diversity, Accountability  
Tone: Formal, professional, emphasizing values and ethical standards  
Analyst note: The excerpt highlights Schlumberger's commitment to sustainability and social responsibility while acknowledging the importance of diversity and accountability in their operations.",candidate_interpretive_signal
SLB,SLB (Schlumberger),Energy,2020,retrieval_failed,skipped_nonusable,,part1-local-llm-v1,,,,,,not_applicable
SLB,SLB (Schlumberger),Energy,2021,retrieval_failed,skipped_nonusable,,part1-local-llm-v1,,,,,,not_applicable
SLB,SLB (Schlumberger),Energy,2022,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,6c2d7a1a744d49fb5b3cd8a365ae8c9b605ac199bf999b69289be927e9b8073b,c025285f38e6ddafca1ea1dd119e8d8aa0638251b7a741bf6d646e68b580e98b,a0a0ae348dfa5f476ccdad45f700ad90f80bf0ddd4bf9c3204137c550dc9d5ba,"Who We Are | Schlumberger Who We Are Contact Corporate Communication Subscribe to Learn More Who We Are Our Purpose, Vision, and Values Our History Executive Management Guiding Principles Diversity & Inclusion Corporate Governance Sustainability Schlumberger Foundation Technology Development HSE Schlumberger Supply Chain Alumni Show More Details We are Schlumberger Our story begins with what it truly means to be a technology innovator. It stems from a common sense of purpose that unites the people of Schlumberger who, representing more than 160 nationalities, provide leading digital solutions and deploy ground-breaking technologies to enable performance and sustainability that are crucial for the global energy industry. With expertise in more than 120 countries, we partner with customers in close collaboration to create industry-changing technologies that unlock cleaner, safer access to energy for every community—including those we live and work in. Our purpose: Together, we create amazing technology that unlocks access to energy for the benefit of all. Our commitment to customers We’ve always built our business around our customers and their endeavors; they are at the center of everything we do. Bringing together talented people from all over the globe, we’re working on the industry’s most complex and pressing challenges to anticipate and align with our customers’ needs. We want to be their performance partner of choice. To achieve this goal and deliver the best results, we must combine our unique talents and our collective expertise—not just within Schlumberger but by working closely with our suppliers, contractors, and business partners. Our people We are industry leaders because of our exceptional and talented people. They are the core that drives our purpose and in","Themes: Purpose, Sustainability, Diversity, Collaboration, Innovation  
Tone: Professional, inspirational, focused on customer-centricity and global impact  
Analyst note: The excerpt emphasizes the company's commitment to innovation, global collaboration, and sustainability while highlighting the importance of diverse talent.",candidate_interpretive_signal
SLB,SLB (Schlumberger),Energy,2023,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,15ff2f3f85b52ba4b020e2b7cc8e2362c3d8da4fb6d0f2d4abb9db3ca4f3f6a1,3e00ae3838d5645bf778fd15ef580a8e895c04543248206b707f806ffcb4c7ce,a303d9ebf5ba820ff16127da2b742bffe09b4b48e8a80e3535c930bfe607832c,"Who We Are | SLB We are SLB Subscribe for News Our story begins with what it truly means to be a technology innovator. It stems from a common sense of purpose that unites the people of SLB. With a global footprint in more than 100 countries and employees representing almost twice as many nationalities, we work each day on innovating oil and gas, delivering digital at scale, decarbonizing industries, and developing and scaling new energy systems that accelerate the energy transition. Our purpose: Together, we create amazing technology that unlocks access to energy for the benefit of all. Our commitment to customers We’ve always built our business around our customers and their endeavors; they are at the center of everything we do. Bringing together talented people from all over the globe, we’re working on the industry’s most complex and pressing challenges to anticipate and align with our customers’ needs. We want to be their performance partner of choice. To achieve this goal and deliver the best results, we must combine our unique talents and our collective expertise—not just within SLB but by working closely with our suppliers, contractors, and business partners. Our people We are industry leaders because of our exceptional and talented people. They are the core that drives our purpose and integrity, which fuel our belief that everyone should have the opportunity to reach their greatest potential. Ever-evolving and constantly innovating, we transcend every cultural and technological boundary set before us. Indeed, it is our diversity that makes us stronger. Together, we achieve more. We are SLB, and we are leading the energy industry forward—together. Decarbonize your operations Our industry has a vital role to play in the global energy transition, and SLB is evolving","Themes: Technology innovation, global footprint, customer focus, diversity, decarbonization  
Tone: Professional, inspirational, forward-looking  
Analyst note: The excerpt emphasizes SLB's commitment to innovation and sustainability while highlighting its global presence and customer-centric approach.",candidate_interpretive_signal
SLB,SLB (Schlumberger),Energy,2024,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,eb4fca775010c3e597bba42d78de81905d47608b02bd19cd15e3482db2cd36e3,bd9ff8f3153fb9f40a41b0794ccae3f86caeb1313395a451e515947131911601,605250ee4c5c19635ac452e20289bee7d487cf3c06109144441d0d594bed70da,"Who We Are | SLB Topic Page We are SLB Published: 01/01/0001 A global technology company driving energy innovation for a balanced planet Subscribe for News At SLB our purpose is to create amazing technology that unlocks access to energy for the benefit of all. As innovators, that’s been our mission for 100 years. We are facing the world’s greatest balancing act—how to simultaneously reduce emissions while meeting the world’s growing energy demands. We’re working on that answer. Every day is a step closer. Our collective future depends on decarbonizing the fossil fuel industry while innovating across the entire energy landscape. It’s what drives us, ensuring progress for the people and the planet—on the journey to net zero and beyond. With a global footprint in more than 100 countries and employees representing almost twice as many nationalities, we work each day on decarbonizing industry, innovating in oil and gas, delivering digital at scale, and developing and scaling new energy systems that accelerate the energy transition. We are SLB, a global technology company driving energy innovation for a balanced planet. Our Values People Our people are exceptional. They are diverse. And they are the pulse and spirit of who we are. These talented people are the core that drives our purpose and integrity, which fuels our belief that everyone should have the opportunity to reach their greatest potential. Ever-evolving and constantly innovating, we transcend every cultural and technological boundary set before us. Indeed, our diversity makes us stronger. Together, we achieve more. Technology Technology energizes our passion for exploring and drives us to solve the world’s energy challenges. For the past century, SLB has continuously set the benchmark for innovation, proven by our","Themes: Sustainability, Innovation, Diversity, Global Impact, Energy Transition  
Tone: Positive, forward-looking, authoritative  
Analyst note: The excerpt emphasizes SLB's commitment to innovation and sustainability while highlighting their global presence and diverse workforce.",candidate_interpretive_signal
TGT,Target,Consumer Discretionary,2016,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,fc0cdf37e16c3d0f54d1add5b5c120e9efe5e2ab5417e88e57a789a327687c24,ed62d7f999e1b66c5a6496943cbfabaa413493c0afbfd6d28310e17b6655fcf5,e62a474ad6a1c834c236d11a6790802ce3b91cb6a35145a84f5f4176fa061847,"Good design goes beyond the surface. When design really works, it satisfies a need, simplifies your life and makes you feel great. Whether it’s helping designer Jason Wu translate his latest runway looks to real life or creating a smarter prescription bottle to help your medicine go down, we’re dedicated to making good design accessible and affordable to all.","Themes: Good design, accessibility, affordability, innovation  
Tone: Positive, encouraging, focused on impact  
Analyst note: The excerpt emphasizes the importance of design in improving life and accessibility, while highlighting the company's commitment to making it affordable.",candidate_interpretive_signal
TGT,Target,Consumer Discretionary,2017,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,fc0cdf37e16c3d0f54d1add5b5c120e9efe5e2ab5417e88e57a789a327687c24,cf5bed6f887273483da6bb3024f34860d2b27031c41b15592b5385ebcfbc0f12,e62a474ad6a1c834c236d11a6790802ce3b91cb6a35145a84f5f4176fa061847,"Good design goes beyond the surface. When design really works, it satisfies a need, simplifies your life and makes you feel great. Whether it’s helping designer Jason Wu translate his latest runway looks to real life or creating a smarter prescription bottle to help your medicine go down, we’re dedicated to making good design accessible and affordable to all.","Themes: Good design, accessibility, affordability, innovation  
Tone: Positive, encouraging, focused on impact  
Analyst note: The excerpt emphasizes the importance of design in improving life and accessibility, while highlighting the company's commitment to making it affordable.",candidate_interpretive_signal
TGT,Target,Consumer Discretionary,2018,usable,completed,Qwen/Qwen3-1.7B,part1-local-llm-v1,fc0cdf37e16c3d0f54d1add5b5c120e9efe5e2ab5417e88e57a789a327687c24,4b576426487904585542027bdbfe681867a005682f5ac5f78778fdb68623e9f8,e62a474ad6a1c834c236d11a6790802ce3b91cb6a35145a84f5f4176fa061847,"Good design goes beyond the surface. When design really works, it satisfies a need, simplifies your life and makes you feel great. Whether it’s helping designer Jason Wu translate his latest runway looks to real life or creating a smarter prescription bottle to help your medicine go down, we’re dedicated to making good design accessible and affordable to all.","Themes: Good design, accessibility, affordability, innovation  
Tone: Positive, encouraging, focused on impact  
Analyst note: The excerpt emphasizes the importance of design in improving life and accessibility, while highlighting the company's commitment to making it affordable.",candidate_interpretive_signal
