ticker,year,changed_from_prior,change_score,change_magnitude,linguistic_shift_notes
ORCL,2024,True,0.011416,minor_edit,"{""added"": [""Accessibility Policy"", ""Country"", ""Cloud Account Sign in to Cloud Sign Up for Free Cloud Tier""], ""removed"": [""Click to view our Accessibility Policy"", ""Cloud Account Sign in to Cloud"", ""Diversity and Inclusion""]}"
OXY,2016,,,no_prior,
OXY,2017,True,0.948235,substantive_change,"{""added"": [""OxyChem Manufacturing Sites"", ""Headquartered in Dallas, OxyChem and its subsidiaries and affiliates operate chemical manufacturing plants in 12 U.S."", ""states as well as in Canada and Chile.""], ""removed"": [""Occidental Petroleum Corporation is one of the largest U.S."", ""oil and gas companies based on equity market capitalization."", ""Occidental’s success is a direct outcome of the company’s leadership and ongoing commitment to enhance stockholder value.""]}"
OXY,2018,,,indeterminate,
OXY,2019,,,indeterminate,
OXY,2020,,,indeterminate,
OXY,2021,,,indeterminate,
OXY,2022,False,0.0,unchanged_exact,
OXY,2023,True,0.005575,minor_edit,"{""added"": [""Explore Operations"", ""Explore Operations""], ""removed"": []}"
OXY,2024,True,0.193182,substantive_change,"{""added"": [""Our experienced teams, located in the United States, Middle East and Africa, are committed to safe and efficient operations and products, and to reducing our carbon footprint and helping others do the same."", ""Our experienced teams, located in the United States, Middle East and Africa, are committed to safe and efficient operations and products, and to reducing our carbon footprint and helping others do the same.""], ""removed"": [""Our experienced teams, located in the United States, Middle East, Africa and Latin America, are committed to safe and efficient operations and products, and to reducing our carbon footprint and helping others do the same."", ""Our experienced teams, located in the United States, Middle East, Africa and Latin America, are committed to safe and efficient operations and products, and to reducing our carbon footprint and helping others do the same."", ""Our culture of curiosity, global responsibility, optimism and action starts with our CEO and senior management.""]}"
PFE,2016,,,no_prior,
PFE,2017,True,0.049342,minor_edit,"{""added"": [""For more than 150 years, we have worked to make a difference for all who rely on us."", ""We routinely post information that may be important to investors on our website at www.pfizer.com."", ""In addition, to learn more, please visit us on www.pfizer.com and follow us on Twitter at @Pfizer and @PfizerNews, LinkedIn, YouTube and like us on Facebook at Facebook.com/Pfizer.""], ""removed"": [""For more than 150 years, Pfizer has worked to make a difference for all who rely on us."", ""To learn more, please visit us at www.pfizer.com.""]}"
PFE,2018,,,indeterminate,
PFE,2019,True,0.596026,substantive_change,"{""added"": [""Pfizer’s Core Values of Social Responsibility and Philanthropy"", ""Our purpose is grounded in our commitment to fund programs that provide public benefit, advance medical care and improve patient outcomes."", ""Our belief is that all people deserve to live healthy lives.""], ""removed"": [""Our Purpose"", ""How to Access Medicines During an Emergency"", ""During times of natural disasters like Hurricanes Harvey and Irma, many families are forced to evacuate to safety in a hurry with little more than they can carry.""]}"
PFE,2020,,,indeterminate,
PFE,2021,,,indeterminate,
PFE,2022,True,0.096208,minor_edit,"{""added"": [""A network of external suppliers is essential to enable manufacture of medicines and vaccines that deliver breakthroughs that change patients’ lives."", ""Pfizer’s supply chain supports the research, development and manufacturing process by providing flexibility and access to technologies necessary to meet our commitment to patients We are committed to using suppliers that demonstrate strong performance in Environment, Health, and Safety (EHS) management."", ""We advance medical innovation and distribute medicines that might not otherwise be available to underserved communities.""], ""removed"": [""Providing a reliable supply of safe and effective medicines requires a foundation of compliance and the effective management of quality and EHS performance across our supply chain."", ""We advance medical innovation and grant access to medicines that would not otherwise be available to underserved communities."", ""Learn More""]}"
PFE,2023,True,0.269676,substantive_change,"{""added"": [""Home About"", ""Explore Our Purpose"", ""Fighting Misinformation""], ""removed"": [""Home"", ""About"", ""Button previous Button next""]}"
PFE,2024,True,0.121333,substantive_change,"{""added"": [""Chris Boshoff, FRCP, FMedSci, Ph.D"", ""Chief Oncology Officer, Executive Vice President"", ""Alexandre de Germay""], ""removed"": [""Home About"", ""Seng H Cheng, Ph.D."", ""Senior Vice President & Chief Scientific Officer, Rare Disease""]}"
PSX,2016,,,no_prior,
PSX,2017,,,indeterminate,
PSX,2018,True,0.057143,minor_edit,"{""added"": [""We Are the Makers and Movers"", ""Watch now""], ""removed"": []}"
PSX,2019,False,0.0,unchanged_exact,
PSX,2020,False,0.0,unchanged_exact,
PSX,2021,,,indeterminate,
PSX,2022,True,0.301471,substantive_change,"{""added"": [""With nearly 150 years of experience, we are well-positioned to help fulfill global energy needs."", ""At Phillips 66, we know that now, more than ever, is the time to try new things."", ""Trying New Things""], ""removed"": [""With more than 140 years of experience, we are well-positioned to help fulfill global energy needs."", ""We do the work that makes the world work."", ""Our vision is to provide energy and improve lives, and we back that up with core company values of safety, honor and commitment.""]}"
PSX,2023,,,indeterminate,
PSX,2024,,,indeterminate,
SBUX,2016,,,no_prior,
SBUX,2017,True,0.904762,substantive_change,"{""added"": [""Mission Statement | Starbucks Coffee Company"", ""OUR MISSION"", ""To inspire and nurture the human spirit – one person, one cup and one neighborhood at a time.""], ""removed"": [""Server Error | Starbucks Coffee Company"", ""We’re sorry — something has gone wrong on our end."", ""What could have caused this?""]}"
SBUX,2018,False,0.0,unchanged_exact,
SBUX,2019,False,0.0,unchanged_exact,
SBUX,2020,False,0.0,unchanged_exact,
SBUX,2021,False,0.0,unchanged_exact,
SBUX,2022,True,0.857143,substantive_change,"{""added"": [""Our Heritage"", ""Our story begins in 1971 along the cobblestone streets of Seattle’s historic Pike Place Market."", ""It was here where Starbucks opened its first store, offering fresh-roasted coffee beans, tea and spices from around the world for our customers to take home.""], ""removed"": [""Mission Statement | Starbucks Coffee Company"", ""OUR MISSION"", ""To inspire and nurture the human spirit – one person, one cup and one neighborhood at a time.""]}"
SBUX,2023,,,indeterminate,
SBUX,2024,,,indeterminate,
SCHW,2016,,,no_prior,
SCHW,2017,True,0.695652,substantive_change,"{""added"": [""Schwab offers a better, more modern way to build and manage wealth."", ""Schwab is named to The Civic 50 as one of the 50 most community-minded companies in the nation."", ""Learn more about the award and Schwab's commitment to helping individuals and communities succeed""], ""removed"": [""We believe in the power of investing to transform people’s lives."", ""It lets people take ownership of their financial future."", ""Our disruptive approach to serving investors and solving for their needs leads to a better investing experience.""]}"
SCHW,2018,True,0.630705,substantive_change,"{""added"": [""Young adults have big financial goals, but lack key knowledge"", ""Learn more from Schwab’s Financial Literacy Survey of Young Adults"", ""There’s no more fulfilling work than helping others achieve their dreams.""], ""removed"": [""Learn more about how Schwab champions investors and those who serve them"", ""Schwab is named to The Civic 50 as one of the 50 most community-minded companies in the nation."", ""Learn more about the award and Schwab's commitment to helping individuals and communities succeed""]}"
SCHW,2019,True,0.764431,substantive_change,"{""added"": [""Home page triptych"", ""Description of the triptych"", ""What we do""], ""removed"": [""About Schwab"", ""Young adults have big financial goals, but lack key knowledge"", ""Learn more from Schwab’s Financial Literacy Survey of Young Adults""]}"
SCHW,2020,True,0.626,substantive_change,"{""added"": [""Schwab offers a better, more modern way to build and manage wealth"", ""Recent News"", ""June 24, 2020""], ""removed"": [""Schwab offers a better, more modern way to build and manage wealth."", ""Recent news"", ""June 17, 2019""]}"
SCHW,2021,True,0.466581,substantive_change,"{""added"": [""Coming together with a single goal: to serve you."", ""We're making history, but it is your tomorrow we care about most."", ""Learn more what the new Schwab means >""], ""removed"": [""June 24, 2020"", ""Schwab Ranks #1 in Large Plan Segment in J.D."", ""Power U.S.""]}"
SCHW,2022,True,0.487337,substantive_change,"{""added"": [""Learn more about what the new Schwab means >"", ""June 27, 2022"", ""Charles Schwab Discloses Results of the Federal Reserve’s 2022 Comprehensive Capital Analysis and Review""], ""removed"": [""Learn more what the new Schwab means >"", ""June 23, 2021"", ""Schwab 401(k) Survey Shows Sharp Increase in Confidence and Demand for Financial Advice""]}"
SCHW,2023,True,0.56338,substantive_change,"{""added"": [""One combined company dedicated to serving investors across every phase of their financial journeys."", ""View the Client Information Hub to learn more"", ""June 30, 2023""], ""removed"": [""Coming together with a single goal: to serve you."", ""We're making history, but it is your tomorrow we care about most."", ""Learn more about what the new Schwab means >""]}"
SCHW,2024,True,0.87788,substantive_change,"{""added"": [""We are champions of investors and those who serve them."", ""Investing is an act of optimism and can be transformative when investors actively engage."", ""Watch our story unfold""], ""removed"": [""Schwab offers a better, more modern way to build and manage wealth"", ""One combined company dedicated to serving investors across every phase of their financial journeys."", ""View the Client Information Hub to learn more""]}"
SLB,2016,,,no_prior,
SLB,2017,True,0.286408,substantive_change,"{""added"": [""Our approach to sustainability is rooted in a long-standing culture of global social and environmental stewardship."", ""For 90 years, Schlumberger technological innovations have provided value for oil and gas operators by helping them increase production and recovery from nonrenewable resources—efficiently and with lower environmental impact."", ""We strive to be a unifying voice for social and environmental stewardship in the communities where we and our customers live and work.""], ""removed"": [""Executive Management"", ""Driven to create value for our customers, our shareholders and our employees"", ""Sustainable development at Schlumberger is rooted in a long standing culture of  environmental and social stewardship in the countries where we operate.""]}"
SLB,2018,True,0.031746,minor_edit,"{""added"": [""$30.44 billion revenue from continuing operations (FY17)""], ""removed"": [""$27.81 billion revenue from continuing operations (FY16)""]}"
SLB,2019,True,0.031746,minor_edit,"{""added"": [""$27.81 billion revenue from continuing operations (FY16)""], ""removed"": [""$30.44 billion revenue from continuing operations (FY17)""]}"
SLB,2020,,,indeterminate,
SLB,2021,,,indeterminate,
SLB,2022,,,indeterminate,
SLB,2023,True,0.504478,substantive_change,"{""added"": [""Who We Are | SLB"", ""We are SLB"", ""Subscribe for News""], ""removed"": [""Who We Are | Schlumberger"", ""Who We Are"", ""Contact Corporate Communication""]}"
SLB,2024,True,0.368,substantive_change,"{""added"": [""Topic Page"", ""Published: 01/01/0001"", ""A global technology company driving energy innovation for a balanced planet""], ""removed"": [""Our story begins with what it truly means to be a technology innovator."", ""It stems from a common sense of purpose that unites the people of SLB."", ""With a global footprint in more than 100 countries and employees representing almost twice as many nationalities, we work each day on innovating oil and gas, delivering digital at scale, decarbonizing industries, and developing and scaling new energy systems that accelerate the energy transition.""]}"
TGT,2016,,,no_prior,
TGT,2017,False,0.0,unchanged_exact,
TGT,2018,False,0.0,unchanged_exact,
TGT,2019,,,indeterminate,
TGT,2020,True,0.9375,substantive_change,"{""added"": [""stats block"", ""$75.4"", ""billion in total revenue, 2018""], ""removed"": [""a mind for design, a passion for innovation"", ""Good design goes beyond the surface."", ""When design really works, it satisfies a need, simplifies your life and makes you feel great.""]}"
TGT,2021,True,0.169014,substantive_change,"{""added"": [""$93.6"", ""billion in total revenue, 2020"", ""1,909""], ""removed"": [""$75.4"", ""billion in total revenue, 2018"", ""1,871""]}"
TGT,2022,True,0.253333,substantive_change,"{""added"": [""1,934"", ""51"", ""supply chain facilities""], ""removed"": [""1,909"", ""44"", ""distribution centers""]}"
TGT,2023,True,0.15493,substantive_change,"{""added"": [""$109"", ""billion in total revenue, 2022"", ""1,954""], ""removed"": [""$93.6"", ""billion in total revenue, 2020"", ""1,934""]}"
TGT,2024,,,indeterminate,
TJX,2016,,,no_prior,
TJX,2017,,,indeterminate,
TJX,2018,True,0.204082,substantive_change,"{""added"": [""Company | TJX.com"", ""The TJX Companies, Inc., the leading off-price retailer of apparel and home fashions in the U.S."", ""and worldwide, is ranked 85 among Fortune 500 companies.""], ""removed"": [""Deliver Off Price Value | TJX.com"", ""The TJX Companies, Inc."", ""is the leading off-price retailer of apparel and home fashions in the U.S.""]}"
TJX,2019,True,0.268371,substantive_change,"{""added"": [""The TJX Companies, Inc., the leading off-price apparel and home fashions retailer in the U.S."", ""At the end of 2018,1 the Company had $39 billion in revenues, more than 4,300 stores in 9 countries, 3 e-commerce sites, and approximately 270,000 Associates."", ""Maxx and Marshalls (combined, Marmaxx), HomeGoods, Sierra, and Homesense, as well as tjmaxx.com and sierra.com, in the U.S.; Winners, HomeSense, and Marshalls (combined, TJX Canada) in Canada; and T.K.""], ""removed"": [""Company | TJX.com"", ""Company"", ""The TJX Companies, Inc., the leading off-price retailer of apparel and home fashions in the U.S.""]}"
TJX,2020,True,0.367742,substantive_change,"{""added"": [""and worldwide, was ranked 85 in the 2019 Fortune 500 company listings."", ""At the end of 2019, the Company had nearly $42 billion in annual sales, more than 4,500 stores in nine countries, four e-commerce sites, and approximately 286,000 Associates."", ""Maxx and Marshalls (combined, Marmaxx), HomeGoods, Sierra, and Homesense, as well as tjmaxx.com, marshalls.com, and sierra.com, in the U.S.; Winners, HomeSense, and Marshalls (combined, TJX Canada) in Canada; and T.K.""], ""removed"": [""and worldwide, is ranked 85 among Fortune 500 companies."", ""At the end of 2018,1 the Company had $39 billion in revenues, more than 4,300 stores in 9 countries, 3 e-commerce sites, and approximately 270,000 Associates."", ""Maxx and Marshalls (combined, Marmaxx), HomeGoods, Sierra, and Homesense, as well as tjmaxx.com and sierra.com, in the U.S.; Winners, HomeSense, and Marshalls (combined, TJX Canada) in Canada; and T.K.""]}"
TJX,2021,True,0.710526,substantive_change,"{""added"": [""and worldwide, was ranked 80 in the 2020 Fortune 500 company listings."", ""At the end of 2020, the Company had more than 4,500 stores in nine countries, four e-commerce sites, and approximately 320,000 Associates.""], ""removed"": [""and worldwide, was ranked 85 in the 2019 Fortune 500 company listings."", ""At the end of 2019, the Company had nearly $42 billion in annual sales, more than 4,500 stores in nine countries, four e-commerce sites, and approximately 286,000 Associates."", ""Delivering Value Across the Globe""]}"
TJX,2022,True,0.253165,substantive_change,"{""added"": [""and worldwide, was ranked 75 in the 2022 Fortune 500 company listings."", ""At the end of fiscal 2022, the Company had nearly 4,700 stores across"", ""nine countries and three continents, and five distinctive branded e-commerce sites.""], ""removed"": [""and worldwide, was ranked 80 in the 2020 Fortune 500 company listings."", ""At the end of 2020, the Company had more than 4,500 stores in nine countries, four e-commerce sites, and approximately 320,000 Associates."", ""Maxx and Marshalls (combined, Marmaxx), HomeGoods, Sierra, and Homesense, as well as tjmaxx.com, marshalls.com, and sierra.com, in the U.S.; Winners, HomeSense, and Marshalls (combined, TJX Canada) in Canada; and T.K.""]}"
TJX,2023,,,indeterminate,
TJX,2024,,,indeterminate,
TMO,2016,,,no_prior,
TMO,2017,True,0.896104,substantive_change,"{""added"": [""Home"", ""Improving Patient Education and Access:"", ""How Can We Better Leverage Advances in""], ""removed"": [""Shaping discovery."", ""Improving life."", ""As a brand of Thermo Fisher Scientific, Life Technologies believes in the power of science to transform lives.""]}"
TMO,2018,True,0.809859,substantive_change,"{""added"": [""Thermo Fisher recognizes recipients"", ""of 2017 Nobel prize in Chemistry"", ""Read More""], ""removed"": [""TiEcon 2017 Recap:"", ""Building a digital health infrastructure"", ""is key to precision medicine""]}"
TMO,2019,True,0.893443,substantive_change,"{""added"": [""The World Leader in Serving Science"", ""Thermo Fisher Scientific is the world leader in serving science, with revenues of more than $20 billion and approximately 70,000 employees globally."", ""Our mission is to enable our customers to make the world healthier, cleaner and safer.""], ""removed"": [""Home"", ""Thermo Fisher recognizes recipients"", ""of 2017 Nobel prize in Chemistry""]}"
TMO,2020,,,indeterminate,
TMO,2021,True,0.912924,substantive_change,"{""added"": [""\""We champion science because we're scientists too.\"""", ""Whether they are improving life for patients, protecting our global climate or keeping people safe, our customers look to Thermo Fisher Scientific for innovative solutions."", ""Products and services sold under the following Thermo Fisher brands enable customers to push science and technology a step beyond.""], ""removed"": [""Step ahead."", ""Step beyond."", ""To serve science, Thermo Fisher Scientific needs to stay ahead of it.""]}"
TMO,2022,True,0.140969,substantive_change,"{""added"": [""The Fisher Scientific channel offers customers convenient access to a complete portfolio of laboratory equipment, chemicals, supplies and services used in scientific research, healthcare, safety, and education markets."", ""A global network of direct sales professionals, industry-specific catalogs, e-commerce capabilities and supply-chain management services enables the Fisher Scientific channel to offer a broad mix of products manufactured by Thermo Fisher Scientific and third parties."", ""Learn more""], ""removed"": [""The Fisher Scientific channel oers customers convenient access to a complete portfolio of laboratory equipment, chemicals, supplies and services used in scientific research, healthcare, safety, and education markets."", ""A global network of direct sales professionals, industry-specific catalogs, e-commerce capabilities and supply-chain management services enables the Fisher Scientific channel to oer a broad mix of products manufactured by Thermo Fisher Scientific and third parties."", ""End-to-end drug development services""]}"
TMO,2023,False,0.0,unchanged_exact,
TMO,2024,,,indeterminate,
TSLA,2016,,,no_prior,
TSLA,2017,True,0.070175,minor_edit,"{""added"": [""Tesla was founded in 2003 by a group of engineers in Silicon Valley who wanted to prove that electric cars could be better than gasoline-powered cars."", ""Each new generation would be increasingly affordable, helping the company work towards its mission: to accelerate the world’s transition to sustainable energy."", ""For long distance journeys, Tesla’s Supercharger network provides convenient access to high speed charging, replenishing half a charge in as little as 20 minutes.""], ""removed"": [""Tesla Motors was founded in 2003 by a group of engineers in Silicon Valley who wanted to prove that electric cars could be better than gasoline-powered cars."", ""Each new generation would be increasingly affordable, helping the company work towards its mission: to accelerate the world’s transition to sustainable transport."", ""Now with more than 50,000 vehicles on the road worldwide, Tesla is preparing to launch Model X, a crossover vehicle that enters volume production in 2015.""]}"
TSLA,2018,True,0.737991,substantive_change,"{""added"": [""Tesla was founded in 2003 by a group of engineers who wanted to prove that people didn’t need to compromise to drive electric – that electric vehicles can be better, quicker and more fun to drive than gasoline cars."", ""Today, Tesla builds not only all-electric vehicles but also infinitely scalable clean energy generation and storage products."", ""Tesla believes the faster the world stops relying on fossil fuels and moves towards a zero-emission future, the better.""], ""removed"": [""Tesla was founded in 2003 by a group of engineers in Silicon Valley who wanted to prove that electric cars could be better than gasoline-powered cars."", ""With instant torque, incredible power, and zero emissions, Tesla’s products would be cars without compromise."", ""Each new generation would be increasingly affordable, helping the company work towards its mission: to accelerate the world’s transition to sustainable energy.""]}"
TSLA,2019,,,indeterminate,
TSLA,2020,True,0.058824,minor_edit,"{""added"": [""In 2019, Tesla unveiled Model Y, a mid-size SUV, with seating for up to seven, and Cybertruck, which will have better utility than a traditional truck and more performance than a sports car."", ""Tesla vehicles are produced at its factory in Fremont, California, and Gigafactory Shanghai."", ""The result is that Tesla’s safety rate continues to improve while production ramps.""], ""removed"": [""All Tesla vehicles are produced at its factory in Fremont, California, where the vast majority of the vehicle’s components are also made."", ""The result is that Tesla’s safety rate continues to improve while Model 3 production ramps.""]}"
TSLA,2021,,,indeterminate,
TSLA,2022,True,0.956229,substantive_change,"{""added"": [""Exiting the Fossil Fuel Era"", ""In 2021, Tesla customers helped accelerate the world's transition to sustainable energy by avoiding 8.4 million metric tons of CO2e emissions"", ""In 2021, Tesla customers helped accelerate the world's transition to sustainable energy by avoiding 8.4 million metric tons of CO2e emissions""], ""removed"": [""Tesla’s mission is to accelerate the world’s transition to sustainable energy."", ""Tesla was founded in 2003 by a group of engineers who wanted to prove that people didn’t need to compromise to drive electric – that electric vehicles can be better, quicker and more fun to drive than gasoline cars."", ""Today, Tesla builds not only all-electric vehicles but also infinitely scalable clean energy generation and storage products.""]}"
TSLA,2023,True,0.90566,substantive_change,"{""added"": [""About Us"", ""Accelerating the World's Transition to Sustainable Energy"", ""Accelerating the World's Transition to Sustainable Energy""], ""removed"": [""Exiting the Fossil Fuel Era"", ""In 2021, Tesla customers helped accelerate the world's transition to sustainable energy by avoiding 8.4 million metric tons of CO2e emissions"", ""In 2021, Tesla customers helped accelerate the world's transition to sustainable energy by avoiding 8.4 million metric tons of CO2e emissions""]}"
TSLA,2024,True,0.932021,substantive_change,"{""added"": [""Impact Report 2023"", ""A Sustainable Future is Within Reach"", ""A Sustainable Future is Within Reach""], ""removed"": [""About Us"", ""Accelerating the World's Transition to Sustainable Energy"", ""Accelerating the World's Transition to Sustainable Energy""]}"
UNH,2016,,,no_prior,
UNH,2017,True,0.927517,substantive_change,"{""added"": [""About UnitedHealth Group"", ""Helping people live healthier lives and helping make the health system work better for everyone."", ""UnitedHealth Group is a distinctively diversified health and well-being company headquartered in the United States, and a leader worldwide in helping people live healthier lives and helping make the health system work better for everyone.""], ""removed"": [""UnitedHealth Group - Our History"", ""About"", ""2015""]}"
UNH,2018,,,indeterminate,
UNH,2019,True,0.252809,substantive_change,"{""added"": [""About Us"", ""At UnitedHealth Group, we are working to help people live healthier lives and help make the health system work better for everyone."", ""UnitedHealth Group serves clients and consumers through two distinct platforms :""], ""removed"": [""About UnitedHealth Group"", ""Helping people live healthier lives and helping make the health system work better for everyone."", ""UnitedHealth Group serves clients and consumers through two distinct platforms:""]}"
UNH,2020,True,0.878524,substantive_change,"{""added"": [""Who We Are"", ""DIVERSE."", ""DEDICATED.""], ""removed"": [""About Us"", ""At UnitedHealth Group, we are working to help people live healthier lives and help make the health system work better for everyone."", ""UnitedHealth Group is a distinctively diversified health and well-being company headquartered in the United States, and a leader worldwide in helping people live healthier lives and helping make the health system work better for everyone.""]}"
UNH,2021,,,indeterminate,
UNH,2022,True,0.565217,substantive_change,"{""added"": [""We are a health and well-being company made up of team members around the world helping to build a modern, high-performing health system."", ""Our Mission"", ""Helping People Live Healthier Lives and Helping Make the Health System Work Better for Everyone""], ""removed"": [""We are individuals and teams around the world working to change the face of health care."", ""Our Mission & Values"", ""We Are Connected By Values Of Compassion, Integrity, Innovation, Performance And Relationships.""]}"
UNH,2023,,,indeterminate,
UNH,2024,,,indeterminate,
VLO,2016,,,no_prior,
VLO,2017,,,indeterminate,
VLO,2018,,,indeterminate,
VLO,2019,,,indeterminate,
VLO,2020,,,indeterminate,
VLO,2021,,,indeterminate,
VLO,2022,True,0.018868,minor_edit,"{""added"": [""We are guided by five principles, in Safety, Environment, Community, Employees and Governance."", ""Valero, through its subsidiaries, owns 15 petroleum refineries in the United States, Canada and the United Kingdom, and 12 ethanol process plants in the U.S."", ""Learn more about our Code of Business Conduct & Ethics, our industrial equipment and surplus material, our supplier partners and customer service for property owners.""], ""removed"": [""We are guided by five principles, in Safety, Environment, Community, Employees, and Governance."", ""Valero, through its subsidiaries, owns 15 petroleum refineries in the United States, Canada and the United Kingdom, and 13 ethanol process plants in the U.S."", ""Learn more about our Code of Business Conduct & Ethics, our industrial equipment and surplus material, our supplier partners, and customer service for property owners.""]}"
VLO,2023,,,indeterminate,
VLO,2024,True,0.444444,substantive_change,"{""added"": [""Valero | Who We Are"", ""- Fortune 500 Company"", ""- Headquartered in San Antonio, Texas""], ""removed"": []}"
WFC,2016,,,no_prior,
WFC,2017,False,0.0,unchanged_exact,
WFC,2018,True,0.9125,substantive_change,"{""added"": [""Vision, Values and Goals"", ""Our enduring vision is to help our customers succeed financially."", ""That is supported by our five values, which articulate what’s most important to us.""], ""removed"": [""Vision and Values"", ""We believe in our vision and values just as strongly today as we did the first time we put them on paper more than 20 years ago."", ""Staying true to them will guide us toward continued growth and success for decades to come.""]}"
WFC,2019,True,0.015762,minor_edit,"{""added"": [""Vision, Values & Goals"", ""Our Vision, Values & Goals""], ""removed"": [""Vision, Values and Goals"", ""Our Vision, Values, and Goals""]}"
WFC,2020,True,0.935693,substantive_change,"{""added"": [""About Wells Fargo"", ""Skip to content"", ""Navegó a una página que no está disponible en español en este momento.""], ""removed"": [""Vision, Values & Goals"", ""Our enduring vision is to help our customers succeed financially."", ""That is supported by our five values, which articulate what’s most important to us.""]}"
WFC,2021,True,0.119617,substantive_change,"{""added"": [""We’re building stronger communities by focusing on housing affordability, small business growth, financial health and sustainability."", ""Press Room and Contacts"", ""Press Room and Contacts""], ""removed"": [""We’re supporting communities through grants, financial education, environmental stewardship, and volunteerism."", ""Media Contacts (PDF)"", ""Multimedia Resources""]}"
WFC,2022,True,0.111111,substantive_change,"{""added"": [""Explore our stories of how we’re helping customers succeed and communities thrive."", ""We create custom-designed art that honors the vibrancy and unique character of our local communities."", ""Teamworks for Employees""], ""removed"": [""Explore a journal of how we help customers succeed and communities thrive."", ""We are dedicated to creating unique, custom-designed works of art that commemorate the rich legacy of our communities."", ""Jobs Outside of the U.S.""]}"
WFC,2023,True,0.092308,minor_edit,"{""added"": [""Learn More"", ""Dividends and Stock Price"", ""Dividends and Stock Price""], ""removed"": [""Read the Report"", ""Who We Are"", ""Community Mural Program""]}"
WFC,2024,True,0.053476,minor_edit,"{""added"": [""Operating Committee"", ""Wells Fargo has provided this link for your convenience but does not control or endorse the website and is not responsible for the products, services, content, links, privacy policy, or security policy of the website."", ""QSR-04132025-6021569.1.1""], ""removed"": [""Senior Leadership Team"", ""Wells Fargo has provided this link for your convenience but does not control or endorse the website and is not responsible for the content, links, privacy policy, or security policy of the website."", ""QSR-0123-03278""]}"
XOM,2016,,,no_prior,
XOM,2017,,,indeterminate,
XOM,2018,,,indeterminate,
XOM,2019,,,indeterminate,
XOM,2020,False,0.0,unchanged_exact,
XOM,2021,True,0.029703,minor_edit,"{""added"": [], ""removed"": [""Explore all business divisions""]}"
XOM,2022,,,indeterminate,
XOM,2023,,,indeterminate,
XOM,2024,True,0.837475,substantive_change,"{""added"": [""selected item"", ""Who we are"", ""Fueling the world safely and responsibly""], ""removed"": [""Article Sept."", ""4, 2018"", ""To that end, we must continuously achieve superior financial and operating results while adhering to high ethical standards.""]}"
