doc_id,ticker,company_name,sector,year,accession_number,clean_text_sha256,model_name,embedding_dim,normalize_embeddings,representative_text_sha256,embedding_file,embedding_file_sha256
TMO-2019,TMO,Thermo Fisher Scientific,Healthcare,2019,0001193125-19-101242,4cde07cea0aa236dca28404fb2e2fc91e076ffbe8b3984abb47e2cbea9bcf624,sentence-transformers/all-MiniLM-L6-v2,384,True,0d4878f60a9bf6897879f10dbfd3d8850c27567c72e6ea9e6209cdeb7fecfc88,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
TMO-2020,TMO,Thermo Fisher Scientific,Healthcare,2020,0001140361-20-008182,a5160fe4c534489f6d4784e978652032be966e1f52fd3ff27ef7afc981ea973b,sentence-transformers/all-MiniLM-L6-v2,384,True,276b4c46b402723b804b12b1ffb161d99887fdef848ffcaac4b3a5df9c7e4590,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
TMO-2021,TMO,Thermo Fisher Scientific,Healthcare,2021,0000097745-21-000019,0863aee4029b6122fe23cb9149dc7c7585c1b09a56a1d4e4ff8b6f810ba2a967,sentence-transformers/all-MiniLM-L6-v2,384,True,ccc581d1bebb3c75ab4cd189bd3e79d63a47d4b7092d358e9661f826983c881a,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
TMO-2022,TMO,Thermo Fisher Scientific,Healthcare,2022,0000097745-22-000018,5263b10ac2f185889b5616819d7d297893ae230782709698f79157e3ae20dcd2,sentence-transformers/all-MiniLM-L6-v2,384,True,1d00de34575291dfdfa62dc16180bf8c2507ccdb859a6867c4b4f2842df5d4ae,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
TMO-2023,TMO,Thermo Fisher Scientific,Healthcare,2023,0000097745-23-000025,c9d84ae69cf2cc8a2993fb6f28467826ea1658725ffec505277f1e1d866689e5,sentence-transformers/all-MiniLM-L6-v2,384,True,a68876055238b5bfb195525d1c2238f81382c7752888bf4f321d1dc2b081b0fa,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
TMO-2024,TMO,Thermo Fisher Scientific,Healthcare,2024,0001193125-24-090173,48e8f1c3355cc982d3a365135c1f386b01826447162c83c5cefff3edab0a18c0,sentence-transformers/all-MiniLM-L6-v2,384,True,b664975fd7d4b0f43b7ab8b5b549aa0386ddbbd1c8b6262b553f1bd859ee2624,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
ABT-2016,ABT,Abbott Laboratories,Healthcare,2016,0001047469-16-011351,3bae336a93b18782a3840d79c096ac0193450d9b243d96136b320c8f9e2918f3,sentence-transformers/all-MiniLM-L6-v2,384,True,c1d4e76db66987f729a70b1f6ccf3e7faecbcf4e5f7e0a5f222d15aefb9f28a4,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
ABT-2017,ABT,Abbott Laboratories,Healthcare,2017,0001047469-17-001713,ecbb9972f3a1accf7cb2c923a09a29aa236287e8a67fb3233dddec3095ec46e9,sentence-transformers/all-MiniLM-L6-v2,384,True,4d06fbcdbbd9727bc539dd79a0ca7205af155c1c7afa14c7701f1004473131be,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
ABT-2018,ABT,Abbott Laboratories,Healthcare,2018,0001047469-18-001774,88451233452dfd7e8b120c8d62d550061881db1d10113d6a605ba6155d6a36f0,sentence-transformers/all-MiniLM-L6-v2,384,True,75ea0fe4550ba7cec8459d888ec1909061d47f396ec25921ce1f46f702b97ac7,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
ABT-2019,ABT,Abbott Laboratories,Healthcare,2019,0001047469-19-001316,d0e7a4e8f7af786010e67a4b2a9493da6b715ae692c577ab328d499df8222be6,sentence-transformers/all-MiniLM-L6-v2,384,True,bc0f4ba5dbd4cd888b79b0a516083653cde000f04866c11a5fe1872bf57da4e1,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
ABT-2020,ABT,Abbott Laboratories,Healthcare,2020,0001047469-20-001466,9131c45254ba3207207432c67793a6849a82b73e2ea9a52b953457d286bb3d39,sentence-transformers/all-MiniLM-L6-v2,384,True,3fa3af53293f7ff6e63bbf3c1b09f1178a2221cfbed32595ffcbea938fc936a5,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
ABT-2021,ABT,Abbott Laboratories,Healthcare,2021,0001047469-21-000592,5f296d8ae00edab7d808e4deb66223608eb56e4ea60c84ca1ac396ed8b86c6e7,sentence-transformers/all-MiniLM-L6-v2,384,True,760d1dabc135db20142eaac1fb00f9ebd9851b43f738bb1074afe41f2ef74a9f,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
ABT-2022,ABT,Abbott Laboratories,Healthcare,2022,0001206774-22-000778,95e7746f666de89faaaf232ac1aa7518bedbff8bbb1eeda56a321003e5e76bdf,sentence-transformers/all-MiniLM-L6-v2,384,True,5c31400d194a9e2e2fe9c42489a81679ec40740f74eb87a715d6fc6562fb2bf4,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
ABT-2023,ABT,Abbott Laboratories,Healthcare,2023,0001308179-23-000247,8e9bc4ecb9f9df82bbcbe99818d693c16e89b7a1b7a2eb95bea124653949985a,sentence-transformers/all-MiniLM-L6-v2,384,True,047fe8222d07aefeabdfe9016781ff400f8b8de3a2a5d29561f9be5c7e6f8ce4,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
ABT-2024,ABT,Abbott Laboratories,Healthcare,2024,0001308179-24-000182,3803fa30b2cb66eb924bc5ae9cb1ef887a11761ccc4e4d9e329d64489425e440,sentence-transformers/all-MiniLM-L6-v2,384,True,0d56b5c579408713218d0e8656502580ca3fbc15e2189e78c1c908fd78ac5796,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
PFE-2016,PFE,Pfizer,Healthcare,2016,0000930413-16-006044,2324350b4895a517dcf708954af183a125470b6c6d2513365fc6ce1532439ae2,sentence-transformers/all-MiniLM-L6-v2,384,True,369d6d86a7388bde154f0ee64c2b3d88ecb866458b314c93dcf28d000d2a7890,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
PFE-2017,PFE,Pfizer,Healthcare,2017,0000930413-17-001059,24e8dcce92a4f7c68ffd561f619f6fe6d64190d929a3a68d90ecc8750616c489,sentence-transformers/all-MiniLM-L6-v2,384,True,8ef13d8c141d4dc9e2ee613d11d9d188aaecb63e59bb884c7232ec76168ad33d,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
PFE-2018,PFE,Pfizer,Healthcare,2018,0000930413-18-000973,f46ef16793d89cdd837c5a4c5d21399b4d291e2bdb20c81908636bdaca22cc08,sentence-transformers/all-MiniLM-L6-v2,384,True,0a14bc152ee5f705141ca52e18d9a4c61c87895d8effd0499e43de9a1b8b9f4d,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
PFE-2019,PFE,Pfizer,Healthcare,2019,0000930413-19-000953,27d55d6d53bc6172f9a26c11c901301c12e05ccd65322823d7453678ceb19720,sentence-transformers/all-MiniLM-L6-v2,384,True,2689b51cbc42fc1688e871a27ab9bf3af10b3325a0bccd11be0382efcbabf2ff,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
PFE-2020,PFE,Pfizer,Healthcare,2020,0000930413-20-000781,2854f3b64cd186dacf6c54a56ab7f96dd27fb990c73f046ade8ef38f2c62f2d5,sentence-transformers/all-MiniLM-L6-v2,384,True,c022c440aac608b57bfdc2ee9e1b6e40d8e17e56cdbc9e9c94d9c9ea9d6f42b3,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
PFE-2021,PFE,Pfizer,Healthcare,2021,0000078003-21-000047,67aad5a55503c464e7993560363a4a5271094cfc7cce71bb8dc8e16331548fb1,sentence-transformers/all-MiniLM-L6-v2,384,True,8f5fee7ad471e66312f0a8adb003dbe8f99efd56479fe50384f99506ddc99607,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
PFE-2022,PFE,Pfizer,Healthcare,2022,0000078003-22-000038,0b8ccb0d126ee27fa3445b81c8638afb71abc0b64a4c42e851c40860919bc9ca,sentence-transformers/all-MiniLM-L6-v2,384,True,7a6832a46a6a68b26faf8ce60a1cf176b3ba3dad20e0adc25ed12b6b1e52a54c,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
PFE-2023,PFE,Pfizer,Healthcare,2023,0000078003-23-000040,21e2046b2fcc3e63e1cb545739038ede05b23df636f8857c5c5d8d9dbe825f79,sentence-transformers/all-MiniLM-L6-v2,384,True,46832682ddc4f941cc0d6f4e3e23d3e12a7a17eb3d4755d651d578c8611dc37e,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
PFE-2024,PFE,Pfizer,Healthcare,2024,0000078003-24-000068,403c7efdaf9788cb1cc36f1292c5a1b94b8929d0111a1d329fd5e4d280587e42,sentence-transformers/all-MiniLM-L6-v2,384,True,4856559d27dd9d9e71717d9e8988ee6a09f02a40e1ec49f5b70ee77993adcc3e,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MDT-2016,MDT,Medtronic,Healthcare,2016,0001193125-16-677599,5c4937b991a95d611a6bb0cf48176c5457984739513016a20475c8a38df31811,sentence-transformers/all-MiniLM-L6-v2,384,True,f8f879567ca345f0537caaaeda8c85a17d2bc0aacf4f64767b596b250e85b688,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MDT-2017,MDT,Medtronic,Healthcare,2017,0001308179-17-000223,9bb72ea3ca5134cb16959da16c93136916d81e04a41e6b9ff40405cffe2c148f,sentence-transformers/all-MiniLM-L6-v2,384,True,55fa1cba2f5fc8cd5f2aebbdde869d083c901596d1ef62d36a8ec4190c30da66,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MDT-2018,MDT,Medtronic,Healthcare,2018,0001308179-18-000261,8b5aa971f0b9cf24e72ce1126cba9569bab4869a63139430931e17a826e1ebbd,sentence-transformers/all-MiniLM-L6-v2,384,True,0840e1a99fdf2607cdad8637416f136a42d838c6df577062d2bcf565f4cab004,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MDT-2019,MDT,Medtronic,Healthcare,2019,0001308179-19-000222,71bcf963824f898329883e5129c84b1044f1cfe186941a76c991509f2977fc3e,sentence-transformers/all-MiniLM-L6-v2,384,True,2b9453d4aab7f46dfa7c7aae717a152737779acc5f890b95ca965587a6d69d7f,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MDT-2020,MDT,Medtronic,Healthcare,2020,0001193125-20-220558,fdf9dfa43d207bcaa4c89b37756ba2991c723ba21d944971277877bca330f8fd,sentence-transformers/all-MiniLM-L6-v2,384,True,45e41bdb73af552f9bd2bdb0e4712bcc58b1e8c7ff296a48f4e28791d8071b08,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MDT-2021,MDT,Medtronic,Healthcare,2021,0001193125-21-259369,7f6545bb648d908b17ffc045474f57057c850a70036860758e40e4464273b21d,sentence-transformers/all-MiniLM-L6-v2,384,True,a12b9cfd2c92bdd815eaaf53b3f72a1ed1bd695e2fd67a878e6afea8d951b2e8,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MDT-2022,MDT,Medtronic,Healthcare,2022,0001193125-22-225369,f1b0d0e5cf2d112597212c0111c21bf0f4d07deab9fc9fcbd4f727a4b0bedfc8,sentence-transformers/all-MiniLM-L6-v2,384,True,24c5598d8c875ef6c038b626f795c857fb8ee020328e9ac6bddec602d809e20f,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MDT-2023,MDT,Medtronic,Healthcare,2023,0001613103-23-000108,8c3c38244fb1987df0e3fa6a83b5e448d16d6fd5f60c9b19e90215aa0c813ba9,sentence-transformers/all-MiniLM-L6-v2,384,True,1c8cb52f4fff35703c7d7c6eeda9bd434c6d41eaf571d06042db047cbb8b77ff,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
MDT-2024,MDT,Medtronic,Healthcare,2024,0001613103-24-000124,5c2f1560b6be02c1f188e800b5c5e66f12d6ce968c7c11cce45e6996ac5b3470,sentence-transformers/all-MiniLM-L6-v2,384,True,c9e7c21564d8c49304e8f68579be202ec035546e4bb99be777050d6aab0d4c6c,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
BMY-2016,BMY,Bristol-Myers Squibb,Healthcare,2016,0001047469-16-011495,23b1b929c73e5a466f29415790f0ac9e9b117db6ca0ca080eec07e10682e712c,sentence-transformers/all-MiniLM-L6-v2,384,True,a99cd496ed42a5e2fe99c1acd93154027802c924ec88d9abeb43619bdd4336cb,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
BMY-2017,BMY,Bristol-Myers Squibb,Healthcare,2017,0001047469-17-001940,3f9bd55a7b082b80e4d08c20d109d70ef2ffee366f8f79ff813ac36d80f8cfdb,sentence-transformers/all-MiniLM-L6-v2,384,True,9567567af257b3d1c1de4048125e0febdaa667c0aa817c8e3d1d594f3f6a58d2,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
BMY-2018,BMY,Bristol-Myers Squibb,Healthcare,2018,0001047469-18-002011,d89e7850d33dbfd6d92e1183d43ab1b9418b9899682689ebc2cd23e10e977598,sentence-transformers/all-MiniLM-L6-v2,384,True,591d9fc4f74a3a87d66f48ff9ff6303a1d0e87325777c7f1e1b6438aa18003f4,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
BMY-2019,BMY,Bristol-Myers Squibb,Healthcare,2019,0001047469-19-002763,11b21e14dfcd7f3288f36081b576dc489e37cbb99e05c273b59f4ad1c3904ed6,sentence-transformers/all-MiniLM-L6-v2,384,True,6a9e2c7ec525965bc6bd79a30a2f44b21f36cdf54c851d59a773a45e260c2e66,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
BMY-2020,BMY,Bristol-Myers Squibb,Healthcare,2020,0001140361-20-006834,319d3c9df1d613ff25aa8fb76f0b4a80852d3f506d213f5d30ec9e478bc5fa6f,sentence-transformers/all-MiniLM-L6-v2,384,True,f6e1cfd9f1d1392cba82fd1ae9abc5c8f794ead87538742d0085e8e085fd302a,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
BMY-2021,BMY,Bristol-Myers Squibb,Healthcare,2021,0001140361-21-010010,17e2ab5508096d1d9423b1b591bd20289bdb48889a6eeff3cb7a515f1530612c,sentence-transformers/all-MiniLM-L6-v2,384,True,a59c4b214310d5a529b1bed05fe1bfa29e8c6af7a18df626c1fea9a48abda6b6,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
BMY-2022,BMY,Bristol-Myers Squibb,Healthcare,2022,0001140361-22-010987,ffca45b97291ebbbdd78213ea654167127889fd17236a8115b856c15b16c3f9d,sentence-transformers/all-MiniLM-L6-v2,384,True,309fd149775c68f3b6073516652316394fa1b128226be3072b969662638167c0,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
BMY-2023,BMY,Bristol-Myers Squibb,Healthcare,2023,0001140361-23-013442,f271d0cd371a04ec845a464b409d81e703b4535850649f2756762a2caaf14580,sentence-transformers/all-MiniLM-L6-v2,384,True,61fa53ef5276fb1126031ceeeaa9f47942dad253a635118eb96b8341883a9f25,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
BMY-2024,BMY,Bristol-Myers Squibb,Healthcare,2024,0001140361-24-016251,5d036baa3a773e73d1928dbe6f1029b016634a36636ce7f0e779bb1ca7c5d8e3,sentence-transformers/all-MiniLM-L6-v2,384,True,11157ac3b8c70135e1d7c8aa856d4074134c4289f1d46b506464a99a544cdcb5,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AMZN-2016,AMZN,Amazon,Consumer Discretionary,2016,0001193125-16-530747,a063bf49b153109ebb3cff542afeffa6c16e82920979bfa557e79485c13c6754,sentence-transformers/all-MiniLM-L6-v2,384,True,19403773520b435b1327f87af07d16a7a77679a1e253756e160f09801b1f22f3,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AMZN-2017,AMZN,Amazon,Consumer Discretionary,2017,0001193125-17-120195,ea8c433f7ff014d1ca72e3ded48ec52eca850941a33d0b04ed3e2343e0e60484,sentence-transformers/all-MiniLM-L6-v2,384,True,109f79dd9b38426b7cc851cc60762413c21c0869ed78a01c67698dc7fc3b8966,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AMZN-2018,AMZN,Amazon,Consumer Discretionary,2018,0001193125-18-121077,4cfd951edb3a4092246f94c8489adb8afe60a1774d3522873e3cc39d7b306e4f,sentence-transformers/all-MiniLM-L6-v2,384,True,306f9d7c389e1f3649e00ee0492882e51e8136306c0f12b491aac4fdc9e786d6,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AMZN-2019,AMZN,Amazon,Consumer Discretionary,2019,0001193125-19-102995,eaca248bb5f184c92ab3b4d7a727a305c7f17e46c84561324c4e319ce5696b5d,sentence-transformers/all-MiniLM-L6-v2,384,True,90b45c463c89c32f83bf2996a6a133c4149eafdbc7cf682eb3b56346ca27f817,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AMZN-2020,AMZN,Amazon,Consumer Discretionary,2020,0001193125-20-108422,d410db5933338b68b76c43083150b345f798041911cbd51162a79bcd3692e615,sentence-transformers/all-MiniLM-L6-v2,384,True,37ae3891c57edb8673f874748555f23eb6c2f2f1d89a67f7fe36fc9d255cf062,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AMZN-2021,AMZN,Amazon,Consumer Discretionary,2021,0001104659-21-050333,66d8a2ccae6d37a51a768fcfab333f270b001e752f8a6987009b6a3495def104,sentence-transformers/all-MiniLM-L6-v2,384,True,49457c797b08afa4d309b3de5c02095219ccd8b5be90f4c8b9f779641b7c2fa1,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AMZN-2022,AMZN,Amazon,Consumer Discretionary,2022,0001104659-22-045572,c9b6ab72564aedd6777d98205823e813b22c38fb905baf9b86351d3bc8bb7d9d,sentence-transformers/all-MiniLM-L6-v2,384,True,fe06d6bbcebd3565355704bbb3b85115620f5765fce2b3da87d136580e95495a,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AMZN-2023,AMZN,Amazon,Consumer Discretionary,2023,0001104659-23-044708,d261ade4093812787d67f4a40267780abf99e23b7ef3c652de6925556863faf5,sentence-transformers/all-MiniLM-L6-v2,384,True,817d0d899d25a4b89403d63fd016c39af220ad5470733eadaca368df9f67870d,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
AMZN-2024,AMZN,Amazon,Consumer Discretionary,2024,0001104659-24-045910,1d5556f598b64a373d4403f993e0bb740e2b388fbc554211fe2b391d98b6b893,sentence-transformers/all-MiniLM-L6-v2,384,True,fdabac5da24b5a95e5a5e634c13c72981126ac49997e76b6d68229524e34d983,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
TSLA-2016,TSLA,Tesla,Consumer Discretionary,2016,0001193125-16-543341,8b36ac26a5b7df57ca08eae65648486c685e319bd8bf9b60f53b1e31937a4323,sentence-transformers/all-MiniLM-L6-v2,384,True,e93a064a9665b0999d645f0f3c3e3a6437386d7954b5f80f599022a247bd3557,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
TSLA-2017,TSLA,Tesla,Consumer Discretionary,2017,0001193125-17-130746,e2144d6479d79137e307fc555c001ea7b2939953cc459abf0957c2cfc971f806,sentence-transformers/all-MiniLM-L6-v2,384,True,af4fd16c5ed86686fc45aea593dd70da5c263e842a49bb1732e20708ebb13309,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
TSLA-2018,TSLA,Tesla,Consumer Discretionary,2018,0001193125-18-035345,9e2a47071e3212031e599d87d99363c48c4fc8a41d119c73dc33f926694de122,sentence-transformers/all-MiniLM-L6-v2,384,True,5d15eb90c147fc83e7e1b740259ab994e591a738d342727ef142d16de1260c1b,/Users/ricky/Desktop/Research/organizational-authenticity-analysis/part2_lived_values/outputs/text_mining/enhanced/document_embeddings.npy,55d8f1f2d7157bf2edeca022301dacf7419772161202980e6e63c64ba4b21769
